codigo_oferta;codigo_curso;nome_curso;grau_curso;turno_curso;numero_vagas;nome_campus;cidade_campus;uf_campus;nome_ies;sigla_ies;min_ciencias_natureza;peso_ciencias_natureza;min_ciencias_humanas;peso_ciencias_humanas;min_linguagens;peso_linguagens;min_matematica;peso_matematica;min_redacao;peso_redacao;media_minima
160179;1106043;ENGENHARIA QUÍMICA;Bacharelado;Integral;52;UNIDADE UNIVERDECIDADE;Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;450.00;4.00;450.00;3.00;450.00;1.00;450.00;4.00;450.00;3.00;450.00
160181;114554;FÍSICA;Licenciatura;Noturno;30;UNIDADE UNIVERDECIDADE;Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;300.00;1.00;300.00;1.00;300.00;1.00;300.00;1.00;300.00;1.00;300.00
160189;96204;FISIOTERAPIA;Bacharelado;Integral;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;500.00;2.00;400.00;1.00;400.00;2.00;400.00;1.00;500.00;2.00;440.00
160191;114558;GEOGRAFIA;Licenciatura;Noturno;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;100.00;1.00;200.00;1.00;200.00;1.00;100.00;1.00;400.00;1.00;200.00
160194;114560;HISTÓRIA;Licenciatura;Noturno;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;.01;1.00;.01;3.00;.01;2.00;.01;1.00;300.00;3.00;60.00
160186;96761;LETRAS - PORTUGUÊS E ESPANHOL;Licenciatura;Noturno;15;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;100.00;1.00;200.00;2.00;300.00;2.00;100.00;1.00;500.00;2.00;275.00
160207;96759;LETRAS - PORTUGUÊS E INGLÊS;Licenciatura;Noturno;15;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;100.00;1.00;200.00;2.00;300.00;2.00;100.00;1.00;500.00;2.00;275.00
160209;114556;MATEMÁTICA;Licenciatura;Noturno;30;UNIDADE UNIVERDECIDADE;Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;100.00;1.50;100.00;1.00;100.00;1.50;100.00;2.50;100.00;1.50;400.00
160202;14615;MEDICINA;Bacharelado;Integral;50;HOSPITAL DE CLÍNICAS DA UFTM (HC);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;600.00;2.00;600.00;2.00;600.00;1.00;600.00;1.00;600.00;1.00;600.00
160201;96201;NUTRIÇÃO;Bacharelado;Integral;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;400.00;3.00;400.00;2.00;400.00;1.00;400.00;1.00;400.00;2.00;400.00
160190;112688;PSICOLOGIA;Bacharelado;Integral;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;.01;2.00;.01;2.00;.01;3.00;.01;1.00;.01;3.00;400.00
160187;1285020;QUÍMICA;Licenciatura;Noturno;50;ITURAMA;Iturama;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;200.00;2.00;200.00;1.00;200.00;1.00;200.00;2.00;200.00;2.00;200.00
160205;114552;QUÍMICA;Licenciatura;Noturno;30;UNIDADE UNIVERDECIDADE;Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;300.00;2.00;300.00;1.00;300.00;1.00;300.00;2.00;300.00;1.00;300.00
160197;114564;SERVIÇO SOCIAL;Bacharelado;Noturno;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;.01;1.00;.01;3.00;.01;2.00;.01;1.00;300.00;3.00;60.00
160176;96409;TERAPIA OCUPACIONAL;Bacharelado;Integral;30;CENTRO EDUCACIONAL DA UFTM (CE);Uberaba;MG;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;300.00;2.00;300.00;1.00;300.00;2.00;300.00;1.00;300.00;2.00;300.00
177226;5000699;ABI - ARTES VISUAIS;Área Básica de Ingresso (ABI);Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;2.00;.01;2.00;.01;1.00;.01;2.00;.01
177235;5000699;ABI - ARTES VISUAIS;Área Básica de Ingresso (ABI);Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;2.00;.01;2.00;.01;1.00;.01;2.00;.01
177055;5000701;ABI - CIÊNCIAS SOCIAIS;Área Básica de Ingresso (ABI);Matutino;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166241;5000703;ABI - ENFERMAGEM;Área Básica de Ingresso (ABI);Integral;40;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177057;5000704;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Noturno;50;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
177290;5000704;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Matutino;30;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166246;5000707;ABI - GEOGRAFIA;Área Básica de Ingresso (ABI);Matutino;35;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166247;5000707;ABI - GEOGRAFIA;Área Básica de Ingresso (ABI);Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177279;5000705;ABI - GEOGRAFIA;Área Básica de Ingresso (ABI);Matutino;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177291;5000705;ABI - GEOGRAFIA;Área Básica de Ingresso (ABI);Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166250;5000709;ABI - HISTÓRIA;Área Básica de Ingresso (ABI);Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177288;5000708;ABI - HISTÓRIA;Área Básica de Ingresso (ABI);Matutino;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177292;5000708;ABI - HISTÓRIA;Área Básica de Ingresso (ABI);Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177281;5000710;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Integral;35;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177058;5000711;ABI - TEATRO;Área Básica de Ingresso (ABI);Noturno;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177256;5000711;ABI - TEATRO;Área Básica de Ingresso (ABI);Integral;25;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166167;103016;ADMINISTRAÇÃO;Bacharelado;Matutino;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177232;115870;ADMINISTRAÇÃO;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177237;115870;ADMINISTRAÇÃO;Bacharelado;Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166121;1433;AGRONOMIA;Bacharelado;Integral;40;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166206;1137715;AGRONOMIA;Bacharelado;Integral;40;CAMPUS MONTE CARMELO;Monte Carmelo;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177274;18374;ARQUITETURA E URBANISMO;Bacharelado;Integral;35;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166163;98992;BIOMEDICINA;Bacharelado;Integral;25;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166193;122664;BIOTECNOLOGIA;Bacharelado;Integral;20;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166220;1139590;BIOTECNOLOGIA;Bacharelado;Integral;30;CAMPUS PATOS DE MINAS;Patos de Minas;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177228;1452;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166119;1430;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;20;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.01;2.00;.00;1.00;.01;1.00;.01;1.00;.01;2.00;.01
166172;103029;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166184;115872;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;25;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.01;2.00;.00;1.00;.01;1.00;.01;1.00;.01;2.00;.01
166185;115872;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;20;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.01;2.00;.00;1.00;.01;1.00;.01;1.00;.01;2.00;.01
166195;411354;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166166;103014;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177254;1443;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177273;1443;CIÊNCIAS CONTÁBEIS;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177219;1431;CIÊNCIAS ECONÔMICAS;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177248;1149294;DANÇA;Bacharelado;Integral;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;3.00;.01;1.00;.01;3.00;.01
177276;102935;DESIGN;Bacharelado;Integral;35;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177223;1436;DIREITO;Bacharelado;Matutino;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177284;1436;DIREITO;Bacharelado;Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166194;301438;EDUCAÇÃO FÍSICA;Bacharelado;Integral;40;CAMPUS EDUCAÇÃO FÍSICA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166203;1114400;ENGENHARIA AERONÁUTICA;Bacharelado;Integral;20;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166198;1107367;ENGENHARIA AMBIENTAL E SANITÁRIA;Bacharelado;Integral;40;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177244;94163;ENGENHARIA BIOMÉDICA;Bacharelado;Integral;25;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177298;1448;ENGENHARIA CIVIL;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166209;1137718;ENGENHARIA DE AGRIMENSURA E CARTOGRÁFICA;Bacharelado;Integral;35;CAMPUS MONTE CARMELO;Monte Carmelo;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.01;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166207;1137716;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;30;CAMPUS PATOS DE MINAS;Patos de Minas;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177268;1187249;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;15;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177245;1187250;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;15;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166201;1109224;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;44;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177222;1449;ENGENHARIA ELÉTRICA;Bacharelado;Integral;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166219;1139589;ENGENHARIA ELETRÔNICA E DE TELECOMUNICAÇÕES;Bacharelado;Integral;30;CAMPUS PATOS DE MINAS;Patos de Minas;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177251;1188370;ENGENHARIA ELETRÔNICA E DE TELECOMUNICAÇÕES;Bacharelado;Integral;15;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166227;1276595;ENGENHARIA FLORESTAL;Bacharelado;Integral;40;CAMPUS MONTE CARMELO;Monte Carmelo;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166134;1450;ENGENHARIA MECÂNICA;Bacharelado;Integral;40;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166145;71863;ENGENHARIA MECATRÔNICA;Bacharelado;Integral;20;CAMPUS GLÓRIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;2.00;.01
177272;1451;ENGENHARIA QUÍMICA;Bacharelado;Integral;45;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177255;1107144;ESTATÍSTICA;Bacharelado;Noturno;30;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166170;103020;FÍSICA;Licenciatura;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177294;1454;FÍSICA;Licenciatura;Noturno;60;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177278;79997;FÍSICA DE MATERIAIS;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177289;1114028;FÍSICA MÉDICA;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166179;115800;FISIOTERAPIA;Bacharelado;Integral;30;CAMPUS EDUCAÇÃO FÍSICA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166226;1276594;GEOLOGIA;Bacharelado;Integral;40;CAMPUS MONTE CARMELO;Monte Carmelo;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;2.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177267;1109057;GESTÃO DA INFORMAÇÃO;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
177264;1114401;GESTÃO EM SAÚDE AMBIENTAL;Bacharelado;Vespertino;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177241;115802;JORNALISMO;Bacharelado;Integral;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177263;115804;LETRAS - ESPANHOL;Licenciatura;Matutino;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177295;22948;LETRAS - FRANCÊS;Licenciatura;Noturno;15;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177230;22947;LETRAS - INGLÊS;Licenciatura;Noturno;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177300;22947;LETRAS - INGLÊS;Licenciatura;Matutino;25;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177056;1264973;LETRAS - LÍNGUA PORTUGUESA COM DOMÍNIO DE LIBRAS;Licenciatura;Matutino;30;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177250;32844;LETRAS - PORTUGUÊS;Licenciatura;Matutino;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177265;32844;LETRAS - PORTUGUÊS;Licenciatura;Noturno;20;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166165;102944;MATEMÁTICA;Licenciatura;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166174;111382;MATEMÁTICA;Bacharelado;Integral;20;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
166127;1439;MEDICINA;Bacharelado;Integral;60;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166128;1440;MEDICINA VETERINÁRIA;Bacharelado;Integral;40;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166176;115726;NUTRIÇÃO;Bacharelado;Integral;30;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166129;1441;ODONTOLOGIA;Bacharelado;Integral;40;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166168;103018;PEDAGOGIA;Licenciatura;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166169;103018;PEDAGOGIA;Licenciatura;Integral;35;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177261;1435;PEDAGOGIA;Licenciatura;Matutino;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
177266;1435;PEDAGOGIA;Licenciatura;Noturno;40;CAMPUS SANTA MÔNICA/REITORIA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166144;68123;PSICOLOGIA;Bacharelado;Integral;40;CAMPUS UMUARAMA;Uberlândia;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;1.00;.00;1.00;.01;1.00;.01;1.00;.01;1.00;.01
166171;103027;QUÍMICA;Licenciatura;Noturno;40;CAMPUS PONTAL;Ituiutaba;MG;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;.00;2.00;.00;1.00;.01;1.00;.01;2.00;.01;2.00;.01
